param,material,process,selected_system,selected_color,training_n_groups,training_median_abs_diff_pct,training_q25_abs_diff_pct,training_q75_abs_diff_pct,heldout_n,heldout_median_abs_diff_pct,heldout_mean_abs_diff_pct,heldout_q25_abs_diff_pct,heldout_q75_abs_diff_pct,retrospective_lowest_abs_diff_pct,excess_over_retrospective_lowest_pct,heldout_category
rt,c45,tf,int,green,58,22.037869300980297,12.364327417744802,46.4411671115266,1,67.1925882347891,67.1925882347891,67.1925882347891,67.1925882347891,53.6550524543339,13.537535780455201,>30\%
rt,c45,tr,int,green,58,22.037869300980297,12.364327417744802,46.4411671115266,1,93.7114382631526,93.7114382631526,93.7114382631526,93.7114382631526,86.9637506157943,6.747687647358305,>30\%
rt,c45,wedm_f,int,green,58,22.1000128916435,12.364327417744802,47.220014858593174,1,22.5545808106687,22.5545808106687,22.5545808106687,22.5545808106687,2.47033100321369,20.08424980745501,10--30\%
rt,c45,wedm_r,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,7.56045179129153,7.56045179129153,7.56045179129153,7.56045179129153,0.755267038181851,6.805184753109678,<10\%
rt,ellor,gla,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,4.11797802474755,4.11797802474755,4.11797802474755,4.11797802474755,0.923436384834514,3.1945416399130355,<10\%
rt,ellor,gri,int,green,58,22.037869300980297,12.364327417744802,46.4411671115266,1,125.963327908041,125.963327908041,125.963327908041,125.963327908041,125.963327908041,0,>100\%
rt,ellor,hon,int,green,58,22.037869300980297,12.364327417744802,46.4411671115266,1,55.701715033128004,55.701715033128004,55.701715033128004,55.701715033128004,5.74256161700127,49.95915341612673,>30\%
rt,ellor,mf,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,8.59943448841563,8.59943448841563,8.59943448841563,8.59943448841563,2.3634763543431,6.23595813407253,<10\%
rt,ellor,mr,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,1.03825799063086,1.03825799063086,1.03825799063086,1.03825799063086,0.358841045381888,0.679416945248972,<10\%
rt,ellor,tf,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,9.37035525115386,9.37035525115386,9.37035525115386,9.37035525115386,0.315510195332862,9.054845055820998,<10\%
rt,ellor,tr,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,10.4863629128699,10.4863629128699,10.4863629128699,10.4863629128699,3.65913160345563,6.8272313094142705,10--30\%
rt,ellor,wedm_f,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,9.08115369827167,9.08115369827167,9.08115369827167,9.08115369827167,9.08115369827167,0,<10\%
rt,ellor,wedm_r,int,green,58,22.6167244013319,12.364327417744802,47.220014858593174,1,16.7516077837097,16.7516077837097,16.7516077837097,16.7516077837097,0.100492565856401,16.6511152178533,10--30\%
rt,mo58a,b,FV,blue,58,22.4787323899689,12.98870709556935,47.312061165452995,2,389.606730426027,389.606730426027,308.293903919678,470.91955693237605,10.5803825917438,379.02634783428323,>100\%
rt,mo58a,gla,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,9.33128448390262,9.33128448390262,9.33128448390262,9.33128448390262,4.60093263713063,4.730351846771989,<10\%
rt,mo58a,gri,FV,blue,58,22.4787323899689,12.98870709556935,49.8630974718746,1,23.735510261225,23.735510261225,23.735510261225,23.735510261225,1.4516934869378,22.2838167742872,10--30\%
rt,mo58a,hon,int,green,58,22.6167244013319,12.364327417744802,47.220014858593174,1,21.5211577912919,21.5211577912919,21.5211577912919,21.5211577912919,1.05495747798564,20.46620031330626,10--30\%
rt,mo58a,mf,FV,blue,58,22.4787323899689,12.98870709556935,47.312061165452995,1,208.929197423897,208.929197423897,208.929197423897,208.929197423897,17.1202366836894,191.8089607402076,>100\%
rt,mo58a,mr,int,green,58,22.037869300980297,12.364327417744802,46.4411671115266,1,61.439918357903,61.439918357903,61.439918357903,61.439918357903,7.7592703029984,53.680648054904594,>30\%
rt,mo58a,tf,int,green,58,22.037869300980297,12.364327417744802,46.4411671115266,1,66.5896625948466,66.5896625948466,66.5896625948466,66.5896625948466,49.4031192626966,17.186543332150002,>30\%
rt,mo58a,tr,int,green,58,22.037869300980297,12.364327417744802,47.220014858593174,1,36.9928251469557,36.9928251469557,36.9928251469557,36.9928251469557,5.95720541023854,31.035619736717162,>30\%
rt,mo58a,wedm_f,FV,blue,58,22.4787323899689,12.98870709556935,49.8630974718746,1,31.6791996505804,31.6791996505804,31.6791996505804,31.6791996505804,9.76966624041928,21.90953341016112,>30\%
rt,mo58a,wedm_r,int,green,58,22.037869300980297,12.364327417744802,47.220014858593174,1,25.6344278944713,25.6344278944713,25.6344278944713,25.6344278944713,4.42880617620796,21.20562171826334,10--30\%
rt,ti6al4v,b,int,green,58,22.037869300980297,12.364327417744802,47.220014858593174,1,32.5712271181254,32.5712271181254,32.5712271181254,32.5712271181254,24.6401369108935,7.9310902072319,>30\%
rt,ti6al4v,gla,int,green,58,22.037869300980297,12.364327417744802,47.220014858593174,1,26.4692531848237,26.4692531848237,26.4692531848237,26.4692531848237,2.48786418353282,23.98138900129088,10--30\%
rt,ti6al4v,gri,FV,blue,58,22.4787323899689,12.98870709556935,48.857832052542,1,48.3173265847856,48.3173265847856,48.3173265847856,48.3173265847856,10.7420531603118,37.5752734244738,>30\%
rt,ti6al4v,hon,FV,blue,58,22.4787323899689,12.98870709556935,49.8630974718746,1,44.2962649074552,44.2962649074552,44.2962649074552,44.2962649074552,12.4308500908863,31.8654148165689,>30\%
rt,ti6al4v,mf,FV,blue,58,22.4787323899689,12.98870709556935,49.8630974718746,1,44.1042893400078,44.1042893400078,44.1042893400078,44.1042893400078,1.83561911804466,42.26867022196314,>30\%
rt,ti6al4v,mr,int,green,58,22.037869300980297,12.364327417744802,46.4411671115266,1,79.6535543833297,79.6535543833297,79.6535543833297,79.6535543833297,31.8479201600953,47.80563422323441,>30\%
rt,ti6al4v,tf,int,green,58,22.037869300980297,12.364327417744802,47.220014858593174,1,45.0022276414879,45.0022276414879,45.0022276414879,45.0022276414879,3.53028222255777,41.471945418930126,>30\%
rt,ti6al4v,tr,int,green,58,22.037869300980297,12.364327417744802,46.74036836858028,1,46.9208136015395,46.9208136015395,46.9208136015395,46.9208136015395,0.778933832137739,46.14187976940176,>30\%
rt,ti6al4v,wedm_f,int,green,58,22.037869300980297,12.364327417744802,47.220014858593174,1,33.4887791069817,33.4887791069817,33.4887791069817,33.4887791069817,15.9681600939858,17.5206190129959,>30\%
rt,ti6al4v,wedm_r,int,green,58,22.6167244013319,12.91123617838425,47.220014858593174,1,8.18060315246036,8.18060315246036,8.18060315246036,8.18060315246036,8.18060315246036,0,<10\%
rv,14301,b,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,34.8070793123187,34.8070793123187,34.8070793123187,34.8070793123187,34.8070793123187,0,>30\%
rv,14301,gla,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,7.40897921988656,7.40897921988656,7.40897921988656,7.40897921988656,1.17159252250107,6.237386697385491,<10\%
rv,14301,gri,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,5.63148352937813,5.63148352937813,5.63148352937813,5.63148352937813,0.943086055698126,4.688397473680004,<10\%
rv,14301,hon,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,0.887484414769182,0.887484414769182,0.887484414769182,0.887484414769182,0.541262145268473,0.346222269500709,<10\%
rv,14301,mf,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,24.7786624583952,24.7786624583952,24.7786624583952,24.7786624583952,24.7786624583952,0,10--30\%
rv,14301,mr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,83.7624955562457,83.7624955562457,83.7624955562457,83.7624955562457,33.8363718035481,49.9261237526976,>30\%
rv,14301,tf,int,green,58,20.05372032756125,7.46149757817513,46.181557286287,1,44.8989964069202,44.8989964069202,44.8989964069202,44.8989964069202,1.7771236876658,43.1218727192544,>30\%
rv,14301,tr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,67.6308777499368,67.6308777499368,67.6308777499368,67.6308777499368,24.8910542109978,42.739823538939,>30\%
rv,14301,wedm_f,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,12.1516445152012,12.1516445152012,12.1516445152012,12.1516445152012,6.78549230436868,5.36615221083252,10--30\%
rv,14301,wedm_r,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,2.52388275651903,2.52388275651903,2.52388275651903,2.52388275651903,1.82071396923136,0.70316878728767,<10\%
rv,al7075,b,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,44.8674088287595,44.8674088287595,44.8674088287595,44.8674088287595,8.3320219603741,36.5353868683854,>30\%
rv,al7075,gla,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,0.214731194232107,0.214731194232107,0.214731194232107,0.214731194232107,0.0495075099417795,0.1652236842903275,<10\%
rv,al7075,gri,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,13.3653169564664,13.3653169564664,13.3653169564664,13.3653169564664,1.08859468689322,12.27672226957318,10--30\%
rv,al7075,hon,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,43.7981223322743,43.7981223322743,43.7981223322743,43.7981223322743,2.69747180242318,41.10065052985112,>30\%
rv,al7075,mf,int,red,58,21.31389977618955,7.0045081211877775,60.851349541612976,1,410.750022115267,410.750022115267,410.750022115267,410.750022115267,5.23314334783311,405.51687876743387,>100\%
rv,al7075,mr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,46.6196067721295,46.6196067721295,46.6196067721295,46.6196067721295,46.6196067721295,0,>30\%
rv,al7075,tf,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,56.3761782358496,56.3761782358496,56.3761782358496,56.3761782358496,6.48345033283945,49.892727903010154,>30\%
rv,al7075,tr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,70.6076671123028,70.6076671123028,70.6076671123028,70.6076671123028,47.1900259212877,23.417641191015107,>30\%
rv,al7075,wedm_f,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,6.41516573216948,6.41516573216948,6.41516573216948,6.41516573216948,2.1748629776497,4.24030275451978,<10\%
rv,al7075,wedm_r,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,5.29268906490961,5.29268906490961,5.29268906490961,5.29268906490961,2.40635364817983,2.8863354167297803,<10\%
rv,c45,b,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,41.0630063774815,41.0630063774815,41.0630063774815,41.0630063774815,7.95261693706206,33.11038944041944,>30\%
rv,c45,gla,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,7.64873974053442,7.64873974053442,7.64873974053442,7.64873974053442,0.615648181726477,7.033091558807944,<10\%
rv,c45,gri,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,0.45683682918932,0.45683682918932,0.45683682918932,0.45683682918932,0.34694471669106,0.10989211249826003,<10\%
rv,c45,hon,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,5.08901682050871,5.08901682050871,5.08901682050871,5.08901682050871,4.8395292222555,0.24948759825320987,<10\%
rv,c45,mf,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,19.8470067938185,19.8470067938185,19.8470067938185,19.8470067938185,9.8152408903908,10.0317659034277,10--30\%
rv,c45,mr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,52.1404613546367,52.1404613546367,52.1404613546367,52.1404613546367,2.30221469944748,49.83824665518922,>30\%
rv,c45,tf,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,71.177720625144,71.177720625144,71.177720625144,71.177720625144,42.1685749213631,29.009145703780902,>30\%
rv,c45,tr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,90.8979871242059,90.8979871242059,90.8979871242059,90.8979871242059,75.0974454143353,15.8005417098706,>30\%
rv,c45,wedm_f,int,green,58,21.8803639779846,7.46149757817513,46.18945418082718,1,20.260433861304,20.260433861304,20.260433861304,20.260433861304,6.45825648992527,13.802177371378733,10--30\%
rv,c45,wedm_r,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,3.61432775313094,3.61432775313094,3.61432775313094,3.61432775313094,0.85642880991963,2.75789894321131,<10\%
rv,ellor,gla,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,9.01139122338181,9.01139122338181,9.01139122338181,9.01139122338181,0.98718266539764,8.02420855798417,<10\%
rv,ellor,gri,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,193.758969673374,193.758969673374,193.758969673374,193.758969673374,98.5590722290919,95.1998974442821,>100\%
rv,ellor,hon,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,14.0585662732381,14.0585662732381,14.0585662732381,14.0585662732381,5.95574782912827,8.102818444109829,10--30\%
rv,ellor,mf,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,13.0584408946109,13.0584408946109,13.0584408946109,13.0584408946109,3.2239154065034,9.8345254881075,10--30\%
rv,ellor,mr,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,27.6796629280995,27.6796629280995,27.6796629280995,27.6796629280995,1.65590839230605,26.02375453579345,10--30\%
rv,ellor,tf,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,7.02840945057668,7.02840945057668,7.02840945057668,7.02840945057668,0.539146467362552,6.489262983214128,<10\%
rv,ellor,tr,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,15.6448444678319,15.6448444678319,15.6448444678319,15.6448444678319,3.16831854518918,12.47652592264272,10--30\%
rv,ellor,wedm_f,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,37.6475109945803,37.6475109945803,37.6475109945803,37.6475109945803,19.078542038355,18.5689689562253,>30\%
rv,ellor,wedm_r,int,red,58,21.31389977618955,7.0045081211877775,62.85166342314585,1,34.5822787828053,34.5822787828053,34.5822787828053,34.5822787828053,1.32422906945746,33.25804971334784,>30\%
rv,mo58a,b,int,red,58,21.31389977618955,7.0045081211877775,60.851349541612976,1,804.741496643604,804.741496643604,804.741496643604,804.741496643604,15.6619863021337,789.0795103414703,>100\%
rv,mo58a,gla,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,24.2449019207085,24.2449019207085,24.2449019207085,24.2449019207085,6.26169552808537,17.98320639262313,10--30\%
rv,mo58a,gri,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,14.3881086829465,14.3881086829465,14.3881086829465,14.3881086829465,1.31015047573054,13.07795820721596,10--30\%
rv,mo58a,hon,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,5.80148380768994,5.80148380768994,5.80148380768994,5.80148380768994,0.762586841041325,5.038896966648615,<10\%
rv,mo58a,mf,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,41.5062466857101,41.5062466857101,41.5062466857101,41.5062466857101,31.2741321145259,10.232114571184201,>30\%
rv,mo58a,mr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,72.583381828761,72.583381828761,72.583381828761,72.583381828761,4.18880509733399,68.39457673142701,>30\%
rv,mo58a,tf,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,65.5702326654972,65.5702326654972,65.5702326654972,65.5702326654972,33.6719277056952,31.898304959802005,>30\%
rv,mo58a,tr,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,38.076691638728,38.076691638728,38.076691638728,38.076691638728,1.2029577241061,36.8737339146219,>30\%
rv,mo58a,wedm_f,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,3.38289167164106,3.38289167164106,3.38289167164106,3.38289167164106,3.38289167164106,0,<10\%
rv,mo58a,wedm_r,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,23.9137211621507,23.9137211621507,23.9137211621507,23.9137211621507,13.6061109634388,10.3076101987119,10--30\%
rv,ti6al4v,b,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,106.014651656129,106.014651656129,106.014651656129,106.014651656129,69.9747209804277,36.0399306757013,>100\%
rv,ti6al4v,gla,int,green,58,22.08707751172735,7.46149757817513,46.18945418082718,1,17.5648472497883,17.5648472497883,17.5648472497883,17.5648472497883,0.182490901811497,17.382356347976803,10--30\%
rv,ti6al4v,gri,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,128.723385729061,128.723385729061,128.723385729061,128.723385729061,124.950113612759,3.773272116301996,>100\%
rv,ti6al4v,hon,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,39.304763924556,39.304763924556,39.304763924556,39.304763924556,33.3788623265713,5.925901597984698,>30\%
rv,ti6al4v,mf,int,red,58,21.31389977618955,7.0045081211877775,62.85166342314585,1,31.0118501802635,31.0118501802635,31.0118501802635,31.0118501802635,18.9176555619517,12.0941946183118,>30\%
rv,ti6al4v,mr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,56.7248943519402,56.7248943519402,56.7248943519402,56.7248943519402,3.321838720959,53.4030556309812,>30\%
rv,ti6al4v,tf,int,green,58,20.05372032756125,7.46149757817513,46.18945418082718,1,29.1585779449332,29.1585779449332,29.1585779449332,29.1585779449332,1.1830492532853,27.9755286916479,10--30\%
rv,ti6al4v,tr,int,green,58,20.05372032756125,7.46149757817513,44.89109951238002,1,64.5270921606482,64.5270921606482,64.5270921606482,64.5270921606482,17.3590234312044,47.168068729443796,>30\%
rv,ti6al4v,wedm_f,int,green,58,22.08707751172735,7.468919350048525,46.18945418082718,1,7.61905265304084,7.61905265304084,7.61905265304084,7.61905265304084,7.57670833288171,0.042344320159130255,<10\%
rv,ti6al4v,wedm_r,int,green,58,22.08707751172735,7.626474424914235,46.18945418082718,1,0.865456114910793,0.865456114910793,0.865456114910793,0.865456114910793,0.865456114910793,0,<10\%
rz,14301,b,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,19.2933525337515,19.2933525337515,19.2933525337515,19.2933525337515,19.2933525337515,0,10--30\%
rz,14301,gla,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,30.1312880622239,30.1312880622239,30.1312880622239,30.1312880622239,6.14167796481887,23.989610097405027,>30\%
rz,14301,gri,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,6.25438925985604,6.25438925985604,6.25438925985604,6.25438925985604,0.589584479237993,5.664804780618048,<10\%
rz,14301,hon,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,0.0803024428378078,0.0803024428378078,0.0803024428378078,0.0803024428378078,0.0803024428378078,0,<10\%
rz,14301,mf,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,12.5030011858558,12.5030011858558,12.5030011858558,12.5030011858558,10.760344045869,1.7426571399868003,10--30\%
rz,14301,mr,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,84.8468311593401,84.8468311593401,84.8468311593401,84.8468311593401,40.2071197249728,44.6397114343673,>30\%
rz,14301,tf,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,60.7879105673676,60.7879105673676,60.7879105673676,60.7879105673676,30.0234385152586,30.764472052108996,>30\%
rz,14301,tr,int,green,58,20.0678270269296,7.071264975358197,54.0714979057705,1,51.5379150904784,51.5379150904784,51.5379150904784,51.5379150904784,26.6681007251832,24.8698143652952,>30\%
rz,14301,wedm_f,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,9.1724120002302,9.1724120002302,9.1724120002302,9.1724120002302,0.31055881323455,8.86185318699565,<10\%
rz,14301,wedm_r,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,6.95195473993339,6.95195473993339,6.95195473993339,6.95195473993339,0.190990814165147,6.760963925768243,<10\%
rz,al7075,b,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,56.6945716202553,56.6945716202553,56.6945716202553,56.6945716202553,18.1045946730948,38.5899769471605,>30\%
rz,al7075,gla,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,5.77704390768893,5.77704390768893,5.77704390768893,5.77704390768893,5.64696591048287,0.13007799720605995,<10\%
rz,al7075,gri,int,green,58,20.51751566584545,7.071264975358197,55.294778504742055,1,20.4402601294026,20.4402601294026,20.4402601294026,20.4402601294026,10.5017023888791,9.9385577405235,10--30\%
rz,al7075,hon,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,56.5470663094966,56.5470663094966,56.5470663094966,56.5470663094966,0.655676454759609,55.89138985473699,>30\%
rz,al7075,mf,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,22.3028363395342,22.3028363395342,22.3028363395342,22.3028363395342,22.3028363395342,0,10--30\%
rz,al7075,mr,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,46.6447926945922,46.6447926945922,46.6447926945922,46.6447926945922,46.6447926945922,0,>30\%
rz,al7075,tf,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,58.5551563076688,58.5551563076688,58.5551563076688,58.5551563076688,1.39044649132781,57.164709816340995,>30\%
rz,al7075,tr,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,68.6742032243859,68.6742032243859,68.6742032243859,68.6742032243859,49.9721977142205,18.702005510165407,>30\%
rz,al7075,wedm_f,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,6.25339241452517,6.25339241452517,6.25339241452517,6.25339241452517,5.33432182124376,0.9190705932814094,<10\%
rz,al7075,wedm_r,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,2.12541428049616,2.12541428049616,2.12541428049616,2.12541428049616,0.0684835313310759,2.056930749165084,<10\%
rz,c45,b,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,21.3396374072343,21.3396374072343,21.3396374072343,21.3396374072343,21.3396374072343,0,10--30\%
rz,c45,gla,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,13.8576934852803,13.8576934852803,13.8576934852803,13.8576934852803,3.53104796245259,10.326645522827711,10--30\%
rz,c45,gri,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,4.77643185398064,4.77643185398064,4.77643185398064,4.77643185398064,4.71440882402667,0.06202302995396991,<10\%
rz,c45,hon,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,1.55967494678169,1.55967494678169,1.55967494678169,1.55967494678169,1.03904324503107,0.5206317017506199,<10\%
rz,c45,mf,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,1.58525527147546,1.58525527147546,1.58525527147546,1.58525527147546,0.528967217577122,1.0562880538983381,<10\%
rz,c45,mr,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,45.8046258277835,45.8046258277835,45.8046258277835,45.8046258277835,11.9475771203616,33.857048707421896,>30\%
rz,c45,tf,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,64.6845675580413,64.6845675580413,64.6845675580413,64.6845675580413,42.3620077065623,22.322559851478992,>30\%
rz,c45,tr,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,89.844763083035,89.844763083035,89.844763083035,89.844763083035,74.7072984841186,15.13746459891641,>30\%
rz,c45,wedm_f,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,18.6850069251092,18.6850069251092,18.6850069251092,18.6850069251092,8.704105511159,9.9809014139502,10--30\%
rz,c45,wedm_r,int,green,58,20.889948768318447,7.2071094159549896,55.294778504742055,1,7.42919568163262,7.42919568163262,7.42919568163262,7.42919568163262,0.373638428307539,7.05555725332508,<10\%
rz,ellor,gla,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,21.5202909491186,21.5202909491186,21.5202909491186,21.5202909491186,3.35864948603957,18.16164146307903,10--30\%
rz,ellor,gri,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,160.41574242053,160.41574242053,160.41574242053,160.41574242053,158.697177543863,1.7185648766669885,>100\%
rz,ellor,hon,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,19.6953939244566,19.6953939244566,19.6953939244566,19.6953939244566,4.69628362951645,14.999110294940149,10--30\%
rz,ellor,mf,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,8.48818761821525,8.48818761821525,8.48818761821525,8.48818761821525,6.18814835949165,2.3000392587236,<10\%
rz,ellor,mr,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,22.9128193422656,22.9128193422656,22.9128193422656,22.9128193422656,1.118925898217,21.7938934440486,10--30\%
rz,ellor,tf,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,4.88635844461158,4.88635844461158,4.88635844461158,4.88635844461158,0.025419765049983,4.860938679561597,<10\%
rz,ellor,tr,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,2.15341801171778,2.15341801171778,2.15341801171778,2.15341801171778,0.436797011783571,1.716620999934209,<10\%
rz,ellor,wedm_f,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,31.2454007173433,31.2454007173433,31.2454007173433,31.2454007173433,17.6453294814162,13.6000712359271,>30\%
rz,ellor,wedm_r,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,5.58254729250842,5.58254729250842,5.58254729250842,5.58254729250842,0.602639223597992,4.979908068910428,<10\%
rz,mo58a,b,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,40.5201360129099,40.5201360129099,40.5201360129099,40.5201360129099,40.5201360129099,0,>30\%
rz,mo58a,gla,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,19.4001968814264,19.4001968814264,19.4001968814264,19.4001968814264,5.18981092715931,14.210385954267089,10--30\%
rz,mo58a,gri,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,11.3707539562447,11.3707539562447,11.3707539562447,11.3707539562447,1.9818908869572,9.388863069287499,10--30\%
rz,mo58a,hon,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,3.75935511242271,3.75935511242271,3.75935511242271,3.75935511242271,1.31932163265783,2.44003347976488,<10\%
rz,mo58a,mf,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,28.4335943600433,28.4335943600433,28.4335943600433,28.4335943600433,14.6177721995351,13.815822160508201,10--30\%
rz,mo58a,mr,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,70.1935790840525,70.1935790840525,70.1935790840525,70.1935790840525,7.67895618006716,62.51462290398534,>30\%
rz,mo58a,tf,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,63.6857989693711,63.6857989693711,63.6857989693711,63.6857989693711,39.4781443129604,24.207654656410696,>30\%
rz,mo58a,tr,int,green,58,20.0678270269296,7.071264975358197,55.294778504742055,1,35.0328558077419,35.0328558077419,35.0328558077419,35.0328558077419,3.43566212538994,31.597193682351964,>30\%
rz,mo58a,wedm_f,int,green,58,20.889948768318447,7.565040122229412,55.294778504742055,1,0.747196236759834,0.747196236759834,0.747196236759834,0.747196236759834,0.747196236759834,0,<10\%
rz,mo58a,wedm_r,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,17.3253031124103,17.3253031124103,17.3253031124103,17.3253031124103,0.239788498800177,17.085514613610123,10--30\%
rz,ti6al4v,b,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,73.1131185982274,73.1131185982274,73.1131185982274,73.1131185982274,64.2683201835646,8.844798414662804,>30\%
rz,ti6al4v,gla,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,14.1181510478239,14.1181510478239,14.1181510478239,14.1181510478239,5.16487688012433,8.95327416769957,10--30\%
rz,ti6al4v,gri,int,green,58,20.0678270269296,7.071264975358197,50.31463449150685,1,81.2837767887608,81.2837767887608,81.2837767887608,81.2837767887608,78.19140209402,3.0923746947407977,>30\%
rz,ti6al4v,hon,int,green,58,20.889948768318447,7.071264975358197,55.294778504742055,1,13.051949524923,13.051949524923,13.051949524923,13.051949524923,6.02381999811104,7.02812952681196,10--30\%
