param,material,process,system,color,n,median_abs_diff_pct,mean_abs_diff_pct,q25_abs_diff_pct,q75_abs_diff_pct
ra,c45,gri,conf,green,1,67.5670458733205,67.5670458733205,67.5670458733205,67.5670458733205
ra,c45,gri,conf,red,1,84.7940323665863,84.7940323665863,84.7940323665863,84.7940323665863
ra,c45,gri,fusion,blue,1,69.0480945920007,69.0480945920007,69.0480945920007,69.0480945920007
ra,c45,gri,fusion,green,1,93.2400908109817,93.2400908109817,93.2400908109817,93.2400908109817
ra,c45,gri,fusion,red,1,110.959996121252,110.959996121252,110.959996121252,110.959996121252
ra,c45,gri,int,blue,1,11.3040456441041,11.3040456441041,11.3040456441041,11.3040456441041
ra,c45,gri,int,green,1,1.80875684341368,1.80875684341368,1.80875684341368,1.80875684341368
ra,c45,gri,int,red,1,14.9246084371426,14.9246084371426,14.9246084371426,14.9246084371426
ra,c45,gri,int,white,1,0.589963833273956,0.589963833273956,0.589963833273956,0.589963833273956
ra,c45,hon,FV,blue,1,18.8546433395808,18.8546433395808,18.8546433395808,18.8546433395808
ra,c45,hon,FV,green,1,30.3052540545297,30.3052540545297,30.3052540545297,30.3052540545297
ra,c45,hon,FV,red,1,81.5676618895576,81.5676618895576,81.5676618895576,81.5676618895576
ra,c45,hon,conf,blue,1,4.11336548927176,4.11336548927176,4.11336548927176,4.11336548927176
ra,c45,hon,conf,green,1,12.7867820653212,12.7867820653212,12.7867820653212,12.7867820653212
ra,c45,hon,conf,red,1,24.4234554102743,24.4234554102743,24.4234554102743,24.4234554102743
ra,c45,hon,fusion,blue,1,26.9791417291484,26.9791417291484,26.9791417291484,26.9791417291484
ra,c45,hon,fusion,green,1,39.5564004529816,39.5564004529816,39.5564004529816,39.5564004529816
ra,c45,hon,fusion,red,1,52.3657777426164,52.3657777426164,52.3657777426164,52.3657777426164
ra,c45,hon,int,blue,1,10.7583022854949,10.7583022854949,10.7583022854949,10.7583022854949
ra,c45,hon,int,green,1,2.14858304077373,2.14858304077373,2.14858304077373,2.14858304077373
ra,c45,hon,int,red,1,7.87218771338354,7.87218771338354,7.87218771338354,7.87218771338354
ra,c45,hon,int,white,1,1.3552064757115,1.3552064757115,1.3552064757115,1.3552064757115
ra,c45,mf,FV,blue,1,22.1737632221992,22.1737632221992,22.1737632221992,22.1737632221992
ra,c45,mf,FV,green,1,32.5383337777272,32.5383337777272,32.5383337777272,32.5383337777272
ra,c45,mf,FV,red,1,23.0634478862901,23.0634478862901,23.0634478862901,23.0634478862901
ra,c45,mf,conf,green,1,12.363953002275201,12.363953002275201,12.363953002275201,12.363953002275201
ra,c45,mf,conf,red,1,1.26493636235549,1.26493636235549,1.26493636235549,1.26493636235549
ra,c45,mf,fusion,blue,1,15.7213860106013,15.7213860106013,15.7213860106013,15.7213860106013
ra,c45,mf,fusion,green,1,1.2335612787083,1.2335612787083,1.2335612787083,1.2335612787083
ra,c45,mf,fusion,red,1,11.0602259782697,11.0602259782697,11.0602259782697,11.0602259782697
ra,c45,mf,int,blue,1,26.0869862266919,26.0869862266919,26.0869862266919,26.0869862266919
ra,c45,mf,int,green,1,27.345434073068,27.345434073068,27.345434073068,27.345434073068
ra,c45,mf,int,red,1,24.1436233936037,24.1436233936037,24.1436233936037,24.1436233936037
ra,c45,mf,int,white,1,30.2994385280537,30.2994385280537,30.2994385280537,30.2994385280537
ra,c45,mr,FV,blue,1,48.4643120133412,48.4643120133412,48.4643120133412,48.4643120133412
ra,c45,mr,FV,green,1,53.2256481397638,53.2256481397638,53.2256481397638,53.2256481397638
ra,c45,mr,FV,red,1,50.9367959658017,50.9367959658017,50.9367959658017,50.9367959658017
ra,c45,mr,conf,green,1,46.6259346774947,46.6259346774947,46.6259346774947,46.6259346774947
ra,c45,mr,conf,red,1,42.5966258526177,42.5966258526177,42.5966258526177,42.5966258526177
ra,c45,mr,fusion,blue,1,45.97946015329,45.97946015329,45.97946015329,45.97946015329
ra,c45,mr,fusion,green,1,41.774657852721,41.774657852721,41.774657852721,41.774657852721
ra,c45,mr,fusion,red,1,37.0105008176241,37.0105008176241,37.0105008176241,37.0105008176241
ra,c45,mr,int,blue,1,45.065639223907,45.065639223907,45.065639223907,45.065639223907
ra,c45,mr,int,green,1,52.7848240283857,52.7848240283857,52.7848240283857,52.7848240283857
ra,c45,mr,int,red,1,52.2264036475756,52.2264036475756,52.2264036475756,52.2264036475756
ra,c45,mr,int,white,1,52.8654787942324,52.8654787942324,52.8654787942324,52.8654787942324
ra,c45,tf,FV,blue,1,64.3994385636263,64.3994385636263,64.3994385636263,64.3994385636263
ra,c45,tf,FV,green,1,66.6289917061015,66.6289917061015,66.6289917061015,66.6289917061015
ra,c45,tf,FV,red,1,63.9315959211752,63.9315959211752,63.9315959211752,63.9315959211752
ra,c45,tf,conf,green,1,62.1211898030397,62.1211898030397,62.1211898030397,62.1211898030397
ra,c45,tf,conf,red,1,59.3003028622063,59.3003028622063,59.3003028622063,59.3003028622063
ra,c45,tf,fusion,blue,1,61.5939021109977,61.5939021109977,61.5939021109977,61.5939021109977
ra,c45,tf,fusion,green,1,57.6662738453568,57.6662738453568,57.6662738453568,57.6662738453568
ra,c45,tf,fusion,red,1,54.2827325336984,54.2827325336984,54.2827325336984,54.2827325336984
ra,c45,tf,int,blue,1,61.7224088557729,61.7224088557729,61.7224088557729,61.7224088557729
ra,c45,tf,int,green,1,66.0838461999746,66.0838461999746,66.0838461999746,66.0838461999746
ra,c45,tf,int,red,1,66.0470408928818,66.0470408928818,66.0470408928818,66.0470408928818
ra,c45,tf,int,white,1,66.1321840845458,66.1321840845458,66.1321840845458,66.1321840845458
ra,c45,tr,FV,blue,1,80.0509661350495,80.0509661350495,80.0509661350495,80.0509661350495
ra,c45,tr,FV,green,1,86.62093717701,86.62093717701,86.62093717701,86.62093717701
ra,c45,tr,FV,red,1,86.5343877152992,86.5343877152992,86.5343877152992,86.5343877152992
ra,c45,tr,conf,green,1,84.9759415498794,84.9759415498794,84.9759415498794,84.9759415498794
ra,c45,tr,conf,red,1,83.2305209576431,83.2305209576431,83.2305209576431,83.2305209576431
ra,c45,tr,fusion,blue,1,84.9750431534861,84.9750431534861,84.9750431534861,84.9750431534861
ra,c45,tr,fusion,green,1,81.8348366944075,81.8348366944075,81.8348366944075,81.8348366944075
ra,c45,tr,fusion,red,1,80.2129913213055,80.2129913213055,80.2129913213055,80.2129913213055
ra,c45,tr,int,blue,1,85.5325803160426,85.5325803160426,85.5325803160426,85.5325803160426
ra,c45,tr,int,green,1,90.9092373625716,90.9092373625716,90.9092373625716,90.9092373625716
ra,c45,tr,int,red,1,86.9366849816131,86.9366849816131,86.9366849816131,86.9366849816131
ra,c45,tr,int,white,1,90.8963069376022,90.8963069376022,90.8963069376022,90.8963069376022
ra,c45,wedm_f,FV,blue,1,23.6204418185821,23.6204418185821,23.6204418185821,23.6204418185821
ra,c45,wedm_f,FV,green,1,12.984742048451,12.984742048451,12.984742048451,12.984742048451
ra,c45,wedm_f,FV,red,1,43.6633722621706,43.6633722621706,43.6633722621706,43.6633722621706
ra,c45,wedm_f,conf,blue,1,60.161255578651,60.161255578651,60.161255578651,60.161255578651
ra,c45,wedm_f,conf,green,1,87.6945852308907,87.6945852308907,87.6945852308907,87.6945852308907
ra,c45,wedm_f,conf,red,1,99.2301512389065,99.2301512389065,99.2301512389065,99.2301512389065
ra,c45,wedm_f,fusion,blue,1,107.13711983053,107.13711983053,107.13711983053,107.13711983053
ra,c45,wedm_f,fusion,green,1,130.087996795905,130.087996795905,130.087996795905,130.087996795905
ra,c45,wedm_f,fusion,red,1,140.897750276865,140.897750276865,140.897750276865,140.897750276865
ra,c45,wedm_f,int,blue,1,28.8202262165583,28.8202262165583,28.8202262165583,28.8202262165583
ra,c45,wedm_f,int,green,1,19.8579404307505,19.8579404307505,19.8579404307505,19.8579404307505
ra,c45,wedm_f,int,red,1,19.7475915495609,19.7475915495609,19.7475915495609,19.7475915495609
ra,c45,wedm_f,int,white,1,20.0086766261828,20.0086766261828,20.0086766261828,20.0086766261828
ra,c45,wedm_r,FV,blue,1,0.161494139254598,0.161494139254598,0.161494139254598,0.161494139254598
ra,c45,wedm_r,FV,green,1,2.35963533424109,2.35963533424109,2.35963533424109,2.35963533424109
ra,c45,wedm_r,FV,red,1,1.60792248290309,1.60792248290309,1.60792248290309,1.60792248290309
ra,c45,wedm_r,conf,blue,1,2.9119227118512,2.9119227118512,2.9119227118512,2.9119227118512
ra,c45,wedm_r,conf,green,1,7.15755752308339,7.15755752308339,7.15755752308339,7.15755752308339
ra,c45,wedm_r,conf,red,1,10.9542232781368,10.9542232781368,10.9542232781368,10.9542232781368
ra,c45,wedm_r,fusion,blue,1,9.48996323497304,9.48996323497304,9.48996323497304,9.48996323497304
ra,c45,wedm_r,fusion,green,1,13.5996510705422,13.5996510705422,13.5996510705422,13.5996510705422
ra,c45,wedm_r,fusion,red,1,22.8615285673692,22.8615285673692,22.8615285673692,22.8615285673692
ra,c45,wedm_r,int,blue,1,36.9002670507223,36.9002670507223,36.9002670507223,36.9002670507223
ra,c45,wedm_r,int,green,1,9.29869902561806,9.29869902561806,9.29869902561806,9.29869902561806
ra,c45,wedm_r,int,red,1,7.10664124730565,7.10664124730565,7.10664124730565,7.10664124730565
ra,c45,wedm_r,int,white,1,9.20333421768702,9.20333421768702,9.20333421768702,9.20333421768702
ra,ellor,gla,FV,blue,1,14.2485955647095,14.2485955647095,14.2485955647095,14.2485955647095
ra,ellor,gla,FV,green,1,12.9979548162384,12.9979548162384,12.9979548162384,12.9979548162384
ra,ellor,gla,FV,red,1,12.7328876887696,12.7328876887696,12.7328876887696,12.7328876887696
ra,ellor,gla,conf,blue,1,16.4300760050511,16.4300760050511,16.4300760050511,16.4300760050511
ra,ellor,gla,conf,green,1,18.3598166939507,18.3598166939507,18.3598166939507,18.3598166939507
ra,ellor,gla,conf,red,1,18.7297818580718,18.7297818580718,18.7297818580718,18.7297818580718
ra,ellor,gla,fusion,blue,1,19.4117582852834,19.4117582852834,19.4117582852834,19.4117582852834
ra,ellor,gla,fusion,green,1,19.0342680334551,19.0342680334551,19.0342680334551,19.0342680334551
ra,ellor,gla,fusion,red,1,21.0601426609733,21.0601426609733,21.0601426609733,21.0601426609733
ra,ellor,gla,int,blue,1,15.0732437637598,15.0732437637598,15.0732437637598,15.0732437637598
ra,ellor,gla,int,green,1,18.1589330650612,18.1589330650612,18.1589330650612,18.1589330650612
ra,ellor,gla,int,red,1,17.4683608460603,17.4683608460603,17.4683608460603,17.4683608460603
ra,ellor,gla,int,white,1,18.9151525059312,18.9151525059312,18.9151525059312,18.9151525059312
ra,ellor,gri,FV,blue,1,209.995504861144,209.995504861144,209.995504861144,209.995504861144
ra,ellor,gri,FV,green,1,193.253423926116,193.253423926116,193.253423926116,193.253423926116
ra,ellor,gri,FV,red,1,192.626187469869,192.626187469869,192.626187469869,192.626187469869
ra,ellor,gri,conf,blue,1,230.440207941505,230.440207941505,230.440207941505,230.440207941505
ra,ellor,gri,conf,green,1,241.431320761682,241.431320761682,241.431320761682,241.431320761682
ra,ellor,gri,conf,red,1,249.853096286127,249.853096286127,249.853096286127,249.853096286127
ra,ellor,gri,fusion,blue,1,223.918202150167,223.918202150167,223.918202150167,223.918202150167
ra,ellor,gri,fusion,green,1,245.494258519123,245.494258519123,245.494258519123,245.494258519123
ra,ellor,gri,fusion,red,1,251.543397846164,251.543397846164,251.543397846164,251.543397846164
ra,ellor,gri,int,blue,1,41.458237408676,41.458237408676,41.458237408676,41.458237408676
ra,ellor,gri,int,green,1,166.056328222203,166.056328222203,166.056328222203,166.056328222203
ra,ellor,gri,int,red,1,224.253828357706,224.253828357706,224.253828357706,224.253828357706
ra,ellor,gri,int,white,1,225.263915304454,225.263915304454,225.263915304454,225.263915304454
ra,ellor,hon,FV,blue,1,180.690445041762,180.690445041762,180.690445041762,180.690445041762
ra,ellor,hon,FV,green,1,60.6734952164825,60.6734952164825,60.6734952164825,60.6734952164825
ra,ellor,hon,FV,red,1,87.9563979091997,87.9563979091997,87.9563979091997,87.9563979091997
ra,ellor,hon,conf,blue,1,106.971151992051,106.971151992051,106.971151992051,106.971151992051
ra,ellor,hon,conf,green,1,135.646710151902,135.646710151902,135.646710151902,135.646710151902
ra,ellor,hon,conf,red,1,199.278061243964,199.278061243964,199.278061243964,199.278061243964
ra,ellor,hon,fusion,blue,1,171.496488123038,171.496488123038,171.496488123038,171.496488123038
ra,ellor,hon,fusion,green,1,194.712051399008,194.712051399008,194.712051399008,194.712051399008
ra,ellor,hon,fusion,red,1,273.107122838378,273.107122838378,273.107122838378,273.107122838378
ra,ellor,hon,int,blue,1,64.0893846736103,64.0893846736103,64.0893846736103,64.0893846736103
ra,ellor,hon,int,green,1,20.4365055893064,20.4365055893064,20.4365055893064,20.4365055893064
ra,ellor,hon,int,red,1,23.3974278628072,23.3974278628072,23.3974278628072,23.3974278628072
ra,ellor,hon,int,white,1,25.6728462963656,25.6728462963656,25.6728462963656,25.6728462963656
ra,ellor,mf,FV,blue,1,19.9310947452946,19.9310947452946,19.9310947452946,19.9310947452946
ra,ellor,mf,FV,green,1,41.4997919808839,41.4997919808839,41.4997919808839,41.4997919808839
ra,ellor,mf,FV,red,1,32.5356802995636,32.5356802995636,32.5356802995636,32.5356802995636
ra,ellor,mf,conf,blue,1,7.80707054724903,7.80707054724903,7.80707054724903,7.80707054724903
ra,ellor,mf,conf,green,1,12.9777482103192,12.9777482103192,12.9777482103192,12.9777482103192
ra,ellor,mf,conf,red,1,27.0766323665111,27.0766323665111,27.0766323665111,27.0766323665111
ra,ellor,mf,fusion,blue,1,0.416582343602304,0.416582343602304,0.416582343602304,0.416582343602304
ra,ellor,mf,fusion,green,1,12.8048939174268,12.8048939174268,12.8048939174268,12.8048939174268
ra,ellor,mf,fusion,red,1,37.2224531367515,37.2224531367515,37.2224531367515,37.2224531367515
ra,ellor,mf,int,blue,1,66.6929674977417,66.6929674977417,66.6929674977417,66.6929674977417
ra,ellor,mf,int,green,1,24.3123637531813,24.3123637531813,24.3123637531813,24.3123637531813
ra,ellor,mf,int,red,1,19.9727072092245,19.9727072092245,19.9727072092245,19.9727072092245
ra,ellor,mf,int,white,1,25.5847636700928,25.5847636700928,25.5847636700928,25.5847636700928
ra,ellor,mr,FV,blue,1,6.03079439808666,6.03079439808666,6.03079439808666,6.03079439808666
ra,ellor,mr,FV,green,1,16.3615590505089,16.3615590505089,16.3615590505089,16.3615590505089
ra,ellor,mr,FV,red,1,13.4287718415202,13.4287718415202,13.4287718415202,13.4287718415202
ra,ellor,mr,conf,blue,1,8.91603843921483,8.91603843921483,8.91603843921483,8.91603843921483
ra,ellor,mr,conf,green,1,18.2672401214155,18.2672401214155,18.2672401214155,18.2672401214155
ra,ellor,mr,conf,red,1,27.7702974399734,27.7702974399734,27.7702974399734,27.7702974399734
ra,ellor,mr,fusion,blue,1,10.7624705409092,10.7624705409092,10.7624705409092,10.7624705409092
ra,ellor,mr,fusion,green,1,21.8386966048144,21.8386966048144,21.8386966048144,21.8386966048144
ra,ellor,mr,fusion,red,1,33.1088195091507,33.1088195091507,33.1088195091507,33.1088195091507
ra,ellor,mr,int,blue,1,62.2946839346997,62.2946839346997,62.2946839346997,62.2946839346997
ra,ellor,mr,int,green,1,0.978407615390802,0.978407615390802,0.978407615390802,0.978407615390802
ra,ellor,mr,int,red,1,0.451829936317876,0.451829936317876,0.451829936317876,0.451829936317876
ra,ellor,mr,int,white,1,1.67352122890309,1.67352122890309,1.67352122890309,1.67352122890309
ra,ellor,tf,FV,blue,1,11.0306495176859,11.0306495176859,11.0306495176859,11.0306495176859
ra,ellor,tf,FV,green,1,17.9412323294964,17.9412323294964,17.9412323294964,17.9412323294964
ra,ellor,tf,FV,red,1,13.1324475241966,13.1324475241966,13.1324475241966,13.1324475241966
ra,ellor,tf,conf,blue,1,4.60955712473424,4.60955712473424,4.60955712473424,4.60955712473424
ra,ellor,tf,conf,green,1,11.5860283118433,11.5860283118433,11.5860283118433,11.5860283118433
ra,ellor,tf,conf,red,1,22.1722038079148,22.1722038079148,22.1722038079148,22.1722038079148
ra,ellor,tf,fusion,blue,1,20.2515277819964,20.2515277819964,20.2515277819964,20.2515277819964
ra,ellor,tf,fusion,green,1,25.4859883956195,25.4859883956195,25.4859883956195,25.4859883956195
ra,ellor,tf,fusion,red,1,41.5367056915581,41.5367056915581,41.5367056915581,41.5367056915581
ra,ellor,tf,int,blue,1,36.5848404530975,36.5848404530975,36.5848404530975,36.5848404530975
ra,ellor,tf,int,green,1,6.97267606970778,6.97267606970778,6.97267606970778,6.97267606970778
ra,ellor,tf,int,red,1,8.7045078074613,8.7045078074613,8.7045078074613,8.7045078074613
ra,ellor,tf,int,white,1,6.61830475920391,6.61830475920391,6.61830475920391,6.61830475920391
ra,ellor,tr,FV,blue,1,17.0749728941608,17.0749728941608,17.0749728941608,17.0749728941608
ra,ellor,tr,FV,green,1,19.2024880203181,19.2024880203181,19.2024880203181,19.2024880203181
ra,ellor,tr,FV,red,1,19.6202050918924,19.6202050918924,19.6202050918924,19.6202050918924
ra,ellor,tr,conf,blue,1,14.1573357374526,14.1573357374526,14.1573357374526,14.1573357374526
ra,ellor,tr,conf,green,1,13.4120095347504,13.4120095347504,13.4120095347504,13.4120095347504
ra,ellor,tr,conf,red,1,12.4592069728331,12.4592069728331,12.4592069728331,12.4592069728331
ra,ellor,tr,fusion,blue,1,12.3884713792164,12.3884713792164,12.3884713792164,12.3884713792164
ra,ellor,tr,fusion,green,1,11.8965464683131,11.8965464683131,11.8965464683131,11.8965464683131
ra,ellor,tr,fusion,red,1,10.0673435565085,10.0673435565085,10.0673435565085,10.0673435565085
ra,ellor,tr,int,blue,1,59.6522949475773,59.6522949475773,59.6522949475773,59.6522949475773
ra,ellor,tr,int,green,1,13.2397765328976,13.2397765328976,13.2397765328976,13.2397765328976
ra,ellor,tr,int,red,1,14.2604643636704,14.2604643636704,14.2604643636704,14.2604643636704
ra,ellor,tr,int,white,1,12.185479065509501,12.185479065509501,12.185479065509501,12.185479065509501
ra,ellor,wedm_f,FV,blue,1,20.0157005289421,20.0157005289421,20.0157005289421,20.0157005289421
ra,ellor,wedm_f,FV,green,1,9.29216495918331,9.29216495918331,9.29216495918331,9.29216495918331
ra,ellor,wedm_f,FV,red,1,12.3781934953838,12.3781934953838,12.3781934953838,12.3781934953838
ra,ellor,wedm_f,conf,blue,1,27.4362332019594,27.4362332019594,27.4362332019594,27.4362332019594
ra,ellor,wedm_f,conf,green,1,35.1622152600697,35.1622152600697,35.1622152600697,35.1622152600697
ra,ellor,wedm_f,conf,red,1,42.7858877910447,42.7858877910447,42.7858877910447,42.7858877910447
ra,ellor,wedm_f,fusion,blue,1,38.6382175846201,38.6382175846201,38.6382175846201,38.6382175846201
ra,ellor,wedm_f,fusion,green,1,43.0347900910423,43.0347900910423,43.0347900910423,43.0347900910423
ra,ellor,wedm_f,fusion,red,1,54.0480960142856,54.0480960142856,54.0480960142856,54.0480960142856
ra,ellor,wedm_f,int,green,1,12.055643757917,12.055643757917,12.055643757917,12.055643757917
ra,ellor,wedm_f,int,red,1,22.4242469907156,22.4242469907156,22.4242469907156,22.4242469907156
ra,ellor,wedm_f,int,white,1,19.9061216831781,19.9061216831781,19.9061216831781,19.9061216831781
